#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
0,Sat Feb 29 16:37:41 EST 2020,77,77,Assignment3Suite,BuildTest1+ DelMaxTest2+ DelMaxTest3+ DelMaxTest4+ GetMaxTest1+ GetMaxTest2+ InsertTest1+ InsertTest2+ InsertTest3+ SizeTest1+ SizeTest2+ SizeTest3+ SizeTest4+ SortTest1+ SortTest2+ SortTest3+ SortTest4+ , ,BuildTest2- BuildTest3- DelMaxTest1- EverythingTest- GetMaxTest3- , ,
1,Sat Feb 29 16:38:37 EST 2020,77,0,Assignment3Suite,BuildTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest1 SortTest2 SortTest3 SortTest4 , ,BuildTest2 BuildTest3 DelMaxTest1 EverythingTest GetMaxTest3 , ,
2,Sat Feb 29 16:39:39 EST 2020,81,4,Assignment3Suite,BuildTest1 BuildTest2+ BuildTest3+ DelMaxTest2 DelMaxTest3 DelMaxTest4 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest1 SortTest2 SortTest3 SortTest4 , ,DelMaxTest1 EverythingTest GetMaxTest1- GetMaxTest3 , ,
3,Sat Feb 29 16:40:02 EST 2020,81,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMaxTest2 DelMaxTest3 DelMaxTest4 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest1 SortTest2 SortTest3 SortTest4 , ,DelMaxTest1 EverythingTest GetMaxTest1 GetMaxTest3 , ,
4,Sat Feb 29 16:41:16 EST 2020,77,-4,Assignment3Suite,BuildTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 GetMaxTest1+ GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest1 SortTest2 SortTest3 SortTest4 , ,BuildTest2- BuildTest3- DelMaxTest1 EverythingTest GetMaxTest3 , ,
5,Sat Feb 29 16:42:23 EST 2020,77,0,Assignment3Suite,BuildTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest1 SortTest2 SortTest3 SortTest4 , ,BuildTest2 BuildTest3 DelMaxTest1 EverythingTest GetMaxTest3 , ,
6,Sat Feb 29 16:42:44 EST 2020,81,4,Assignment3Suite,BuildTest1 BuildTest2+ BuildTest3+ DelMaxTest2 DelMaxTest3 DelMaxTest4 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest1 SortTest2 SortTest3 SortTest4 , ,DelMaxTest1 EverythingTest GetMaxTest1- GetMaxTest3 , ,
7,Sat Feb 29 17:17:41 EST 2020,77,-4,Assignment3Suite,BuildTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 GetMaxTest1+ GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest1 SortTest2 SortTest3 SortTest4 , ,BuildTest2- BuildTest3- DelMaxTest1 EverythingTest GetMaxTest3 , ,
8,Sat Feb 29 17:30:40 EST 2020,77,0,Assignment3Suite,BuildTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest1 SortTest2 SortTest3 SortTest4 , ,BuildTest2 BuildTest3 DelMaxTest1 EverythingTest GetMaxTest3 , ,
9,Sat Feb 29 17:45:58 EST 2020,72,-5,Assignment3Suite,BuildTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest1 SortTest2 SortTest3 SortTest4 , ,BuildTest2 BuildTest3 DelMaxTest1 EverythingTest GetMaxTest1- GetMaxTest3 , ,
10,Sat Feb 29 17:47:27 EST 2020,86,14,Assignment3Suite,BuildTest1 BuildTest2+ BuildTest3+ DelMaxTest2 DelMaxTest3 DelMaxTest4 GetMaxTest1+ GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest1 SortTest2 SortTest3 SortTest4 , ,DelMaxTest1 EverythingTest GetMaxTest3 , ,
11,Sat Feb 29 17:47:47 EST 2020,86,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMaxTest2 DelMaxTest3 DelMaxTest4 GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest1 SortTest2 SortTest3 SortTest4 , ,DelMaxTest1 EverythingTest GetMaxTest3 , ,
12,Sat Feb 29 17:49:18 EST 2020,59,-27,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SortTest1 SortTest2 SortTest3 SortTest4 , ,DelMaxTest1 DelMaxTest2- DelMaxTest3- DelMaxTest4- EverythingTest GetMaxTest3 SizeTest2- SizeTest3- SizeTest4- , ,
13,Sat Feb 29 17:49:45 EST 2020,86,27,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMaxTest2+ DelMaxTest3+ DelMaxTest4+ GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2+ SizeTest3+ SizeTest4+ SortTest1 SortTest2 SortTest3 SortTest4 , ,DelMaxTest1 EverythingTest GetMaxTest3 , ,
14,Sat Feb 29 17:54:02 EST 2020,86,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMaxTest2 DelMaxTest3 DelMaxTest4 GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest1 SortTest2 SortTest3 SortTest4 , ,DelMaxTest1 EverythingTest GetMaxTest3 , ,
15,Sat Feb 29 18:22:50 EST 2020,45,-41,Assignment3Suite,BuildTest1 GetMaxTest1 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest1 SortTest2 SortTest3 SortTest4 , ,BuildTest2- BuildTest3- DelMaxTest1 DelMaxTest2- DelMaxTest3- DelMaxTest4- EverythingTest GetMaxTest2- GetMaxTest3 InsertTest1- InsertTest2- InsertTest3- , ,
16,Sat Feb 29 18:23:46 EST 2020,45,0,Assignment3Suite,BuildTest1 GetMaxTest1 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest1 SortTest2 SortTest3 SortTest4 , ,BuildTest2 BuildTest3 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest2 GetMaxTest3 InsertTest1 InsertTest2 InsertTest3 , ,
17,Sat Feb 29 18:25:00 EST 2020,86,41,Assignment3Suite,BuildTest1 BuildTest2+ BuildTest3+ DelMaxTest2+ DelMaxTest3+ DelMaxTest4+ GetMaxTest1 GetMaxTest2+ InsertTest1+ InsertTest2+ InsertTest3+ SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest1 SortTest2 SortTest3 SortTest4 , ,DelMaxTest1 EverythingTest GetMaxTest3 , ,
